PRM,EC,CLASS,PRC,PRDB,PROH,SPECIE,PRERR,PRI:240116_PS_FTMSMS-_1.mzXML,PRI:240116_PS_FTMSMS-_2.mzXML,PRI:240116_PS_FTMSMS-_3.mzXML,PRI:240116_PS_FTMSMS-_4.mzXML,FA1M,FA1C,FA1DB,FA1ERR,FA1I:240116_PS_FTMSMS-_1.mzXML,FA1I:240116_PS_FTMSMS-_2.mzXML,FA1I:240116_PS_FTMSMS-_3.mzXML,FA1I:240116_PS_FTMSMS-_4.mzXML,FA2M,FA2C,FA2DB,FA2ERR,FA2I:240116_PS_FTMSMS-_1.mzXML,FA2I:240116_PS_FTMSMS-_2.mzXML,FA2I:240116_PS_FTMSMS-_3.mzXML,FA2I:240116_PS_FTMSMS-_4.mzXML,FACO1M,FACO1I:240116_PS_FTMSMS-_1.mzXML,FACO1I:240116_PS_FTMSMS-_2.mzXML,FACO1I:240116_PS_FTMSMS-_3.mzXML,FACO1I:240116_PS_FTMSMS-_4.mzXML,FACO2M,FACO2I:240116_PS_FTMSMS-_1.mzXML,FACO2I:240116_PS_FTMSMS-_2.mzXML,FACO2I:240116_PS_FTMSMS-_3.mzXML,FACO2I:240116_PS_FTMSMS-_4.mzXML
#NCE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822.5298207,H77 C45 N1 O10 P1 ,PS,39,5,0,PS 39:5:0,0.93,23660.2,0,34297.3,43214.1,267.233284,17,1,1.23,879.2,782.6,1277.1,1264.4,331.2646942,22,4,1.32,958.7,1030.3,1078.4,1078,None, None, None, None, None, None, None, None, None, None
822.5298207,H77 C45 N1 O10 P1 ,PS,39,5,0,PS 39:5:0,0.93,23660.2,0,34297.3,43214.1,269.2488861,17,0,1.04,19425.3,20044.9,26145.4,27013.5,329.2488937,22,5,0.88,3255.5,3478.4,5222.4,4923.5,None, None, None, None, None, None, None, None, None, None
822.5298207,H77 C45 N1 O10 P1 ,PS,39,5,0,PS 39:5:0,0.93,23660.2,0,34297.3,43214.1,295.2643738,19,1,0.4,8943.8,9577.7,13087.8,11886.9,303.2331848,20,4,0.76,1048.5,1000.4,1406.4,1495.6,None, None, None, None, None, None, None, None, None, None
824.5459645,H79 C45 N1 O10 P1 ,PS,39,4,0,PS 39:4:0,1.52,70028.6,88195.1,105018.6,116838.8,269.2488785,17,0,1.01,29256.3,30805,42585.3,41752.6,331.264534,22,4,0.84,9181.5,10446.6,14249.2,14306.3,None, None, None, None, None, None, None, None, None, None
824.5459645,H79 C45 N1 O10 P1 ,PS,39,4,0,PS 39:4:0,1.52,70028.6,88195.1,105018.6,116838.8,281.2487412,18,1,0.48,314216.1,305692.2,484303.9,457685.9,319.2643967,21,3,0.44,3908.1,4872.4,6302.1,6087.4,None, None, None, None, None, None, None, None, None, None
824.5459645,H79 C45 N1 O10 P1 ,PS,39,4,0,PS 39:4:0,1.52,70028.6,88195.1,105018.6,116838.8,283.2644272,18,0,0.61,65050,63902.4,91713.6,83000.1,317.248703,21,4,0.31,1440.1,1056.9,0,0,None, None, None, None, None, None, None, None, None, None
824.5459645,H79 C45 N1 O10 P1 ,PS,39,4,0,PS 39:4:0,1.52,70028.6,88195.1,105018.6,116838.8,295.2643738,19,1,0.4,5262.5,4792.4,6121.5,6608.1,305.2488709,20,3,0.87,0,855.7,0,0,None, None, None, None, None, None, None, None, None, None
824.5459645,H79 C45 N1 O10 P1 ,PS,39,4,0,PS 39:4:0,1.52,70028.6,88195.1,105018.6,116838.8,297.2800369,19,0,0.44,14588,17728.1,22675.6,21253.6,303.233139,20,4,0.61,5286,6427.2,8824.5,6123.3,None, None, None, None, None, None, None, None, None, None
826.5613148,H81 C45 N1 O10 P1 ,PS,39,3,0,PS 39:3:0,1.16,110695,111864.4,143543.6,169341.3,281.2487869,18,1,0.65,733792.4,719644,1198060.9,1065020.9,321.2799683,21,2,0.2,6788.8,0,0,0,None, None, None, None, None, None, None, None, None, None
826.5613148,H81 C45 N1 O10 P1 ,PS,39,3,0,PS 39:3:0,1.16,110695,111864.4,143543.6,169341.3,283.2644424,18,0,0.66,1775680.9,1732429.1,2709556.7,2530063.7,319.2644272,21,3,0.54,26432.7,24308.3,38151.4,40439.7,None, None, None, None, None, None, None, None, None, None
830.4970041,H73 C46 N1 O10 P1 ,PS,40,8,0,PS 40:8:0,-0.91,26803.9,0,42400.7,51434.9,279.2331467,18,2,0.69,2597.2,4098.9,3856.3,5386.7,327.2331848,22,6,0.7,0,1080.2,0,0,None, None, None, None, None, None, None, None, None, None
830.4970041,H73 C46 N1 O10 P1 ,PS,40,8,0,PS 40:8:0,-0.91,26803.9,0,42400.7,51434.9,303.233139,20,4,0.61,7198.8,7927.8,9992.1,10000.9,303.233139,20,4,0.61,7198.8,7927.8,9992.1,10000.9,None, None, None, None, None, None, None, None, None, None
830.5929921,H85 C45 N1 O10 P1 ,PS,39,1,0,PS 39:1:0,1.6,165960.1,193223.7,248773.8,277929.7,253.2173615,16,1,0.22,0,781.7,0,0,353.3426819,23,0,0.5,0,1599.1,0,0,None, None, None, None, None, None, None, None, None, None
830.5929921,H85 C45 N1 O10 P1 ,PS,39,1,0,PS 39:1:0,1.6,165960.1,193223.7,248773.8,277929.7,267.2332459,17,1,1.09,0,1504.5,0,4423,339.3269043,22,0,0.14,2562.3,2655.7,3431.5,3875.2,None, None, None, None, None, None, None, None, None, None
830.5929921,H85 C45 N1 O10 P1 ,PS,39,1,0,PS 39:1:0,1.6,165960.1,193223.7,248773.8,277929.7,269.2489395,17,0,1.24,3426.5,3511.5,6071.6,6035.1,337.311554,22,1,1.03,0,1904,2506.8,0,None, None, None, None, None, None, None, None, None, None
830.5929921,H85 C45 N1 O10 P1 ,PS,39,1,0,PS 39:1:0,1.6,165960.1,193223.7,248773.8,277929.7,281.2487869,18,1,0.65,140108.9,144432.1,178271.5,192138.6,325.3113861,21,0,0.56,100496,107741.2,128911.4,136110.3,None, None, None, None, None, None, None, None, None, None
830.5929921,H85 C45 N1 O10 P1 ,PS,39,1,0,PS 39:1:0,1.6,165960.1,193223.7,248773.8,277929.7,283.2644272,18,0,0.61,115521.9,127212.1,175056.8,208078.2,323.295723,21,1,0.52,20101.9,21187.4,25847.7,27049.1,None, None, None, None, None, None, None, None, None, None
830.5929921,H85 C45 N1 O10 P1 ,PS,39,1,0,PS 39:1:0,1.6,165960.1,193223.7,248773.8,277929.7,295.264389,19,1,0.45,0,852.3,0,1202,311.2958374,20,0,0.91,2219.5,2537.6,2855,0,None, None, None, None, None, None, None, None, None, None
830.5929921,H85 C45 N1 O10 P1 ,PS,39,1,0,PS 39:1:0,1.6,165960.1,193223.7,248773.8,277929.7,297.2800446,19,0,0.47,15411.1,14351.7,19127.2,19546.7,309.2801132,20,1,0.67,9113.4,11785,13227.2,15992.8,None, None, None, None, None, None, None, None, None, None
832.5136464,H75 C46 N1 O10 P1 ,PS,40,7,0,PS 40:7:0,0.28,247019.1,263470.9,345052.6,413534.6,279.2330856,18,2,0.47,3282.4,2729.5,4802,4108.5,329.249176,22,5,1.73,0,1236.1,0,0,None, None, None, None, None, None, None, None, None, None
832.5136464,H75 C46 N1 O10 P1 ,PS,40,7,0,PS 40:7:0,0.28,247019.1,263470.9,345052.6,413534.6,281.2487793,18,1,0.62,250395,265916.4,342433.9,350941.4,327.2331848,22,6,0.7,21253.3,22532.9,29759.8,28213.9,None, None, None, None, None, None, None, None, None, None
832.5136464,H75 C46 N1 O10 P1 ,PS,40,7,0,PS 40:7:0,0.28,247019.1,263470.9,345052.6,413534.6,303.2331009,20,4,0.48,53720.3,58578.9,79218.3,83785.3,305.2488556,20,3,0.82,6892.1,6939,7732.9,9819,None, None, None, None, None, None, None, None, None, None
834.5300954,H77 C46 N1 O10 P1 ,PS,40,6,0,PS 40:6:0,1.24,14285338.9,15173771.4,19537940.7,21910468.5,281.2488174,18,1,0.75,235507.2,206365.2,339509.5,277814,329.2488403,22,5,0.71,55378.7,0,0,0,None, None, None, None, None, None, None, None, None, None
834.5300954,H77 C46 N1 O10 P1 ,PS,40,6,0,PS 40:6:0,1.24,14285338.9,15173771.4,19537940.7,21910468.5,283.2644348,18,0,0.63,17557844.1,18915215.1,25693850,26058796.1,327.2331848,22,6,0.7,1985106.2,2035266.5,2769013,2784280.4,None, None, None, None, None, None, None, None, None, None
848.5452779,H79 C47 N1 O10 P1 ,PS,41,6,0,PS 41:6:0,0.67,50669.4,66117.3,96976.8,95849,297.280014,19,0,0.37,24052.1,28473.7,29701.3,34718.5,327.2332077,22,6,0.77,7983.4,7065.5,9801.1,14107.4,None, None, None, None, None, None, None, None, None, None
850.5607655,H81 C47 N1 O10 P1 ,PS,41,5,0,PS 41:5:0,0.48,52740.6,46600,63468,58431.2,295.2643738,19,1,0.4,6617.5,5874.8,8033.5,9243.4,331.2645365,22,4,0.85,0,2323.9,3467.4,3136.2,None, None, None, None, None, None, None, None, None, None
850.5607655,H81 C47 N1 O10 P1 ,PS,41,5,0,PS 41:5:0,0.48,52740.6,46600,63468,58431.2,297.2800293,19,0,0.42,12754.7,13023.6,18430.1,16904.6,329.2488709,22,5,0.81,7432.4,8136.1,11053.7,9061.6,None, None, None, None, None, None, None, None, None, None
850.5607655,H81 C47 N1 O10 P1 ,PS,41,5,0,PS 41:5:0,0.48,52740.6,46600,63468,58431.2,303.2331772,20,4,0.73,2497.7,1759.6,4388.4,2659.6,323.2957306,21,1,0.54,2518.6,2078,4510.8,2624.9,None, None, None, None, None, None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,269.2488709,17,0,0.99,6255.7,5758.4,7225,8648.4,359.2958984,24,4,0.95,0,0,3574,2611.9,None, None, None, None, None, None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,281.2487946,18,1,0.67,103521.4,108027.4,88283.7,88961.8,347.2957535,23,3,0.57,6255.4,4639.7,7839.4,8431.5,None, None, None, None, None, None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,283.2644501,18,0,0.69,230655.7,242520.6,166434.8,172600.6,345.2800751,23,4,0.49,0,0,3833,3823.2,None, None, None, None, None, None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,295.2643814,19,1,0.43,3812.5,4584.2,6100.8,5857.1,333.2801819,22,3,0.83,0,0,1982.7,2599.8,None, None, None, None, None, None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,297.2800369,19,0,0.44,14408,15642.4,19808.4,21970.6,331.2645493,22,4,0.89,8958,11388,12039,12914.5,None, None, None, None, None, None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,303.2331848,20,4,0.76,0,0,2255.4,2682,325.3113861,21,0,0.56,6003.1,7245.3,8313.5,8192.7,None, None, None, None, None, None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,305.2488861,20,3,0.92,0,0,1790.3,1993.7,323.2957153,21,1,0.49,0,0,2090.8,2332.7,None, None, None, None, None, None, None, None, None, None
854.5922292,H85 C47 N1 O10 P1 ,PS,41,3,0,PS 41:3:0,0.67,43599.7,60263.1,89180.6,82648.1,281.2487946,18,1,0.67,306947.2,307649.3,471931.2,443988.5,349.3114624,23,2,0.74,9659.9,7749.1,10162,15862.6,None, None, None, None, None, None, None, None, None, None
854.5922292,H85 C47 N1 O10 P1 ,PS,41,3,0,PS 41:3:0,0.67,43599.7,60263.1,89180.6,82648.1,283.2644501,18,0,0.69,199882.5,204288.2,301613.7,278277.6,347.295723,23,3,0.48,15734.3,13155.3,19039.9,17089.9,None, None, None, None, None, None, None, None, None, None
854.5922292,H85 C47 N1 O10 P1 ,PS,41,3,0,PS 41:3:0,0.67,43599.7,60263.1,89180.6,82648.1,297.2801056,19,0,0.67,6435.4,6365.3,7768.9,9259.9,333.2802226,22,3,0.95,0,4787.6,6262,5554.5,None, None, None, None, None, None, None, None, None, None
856.6081746,H87 C47 N1 O10 P1 ,PS,41,2,0,PS 41:2:0,1.01,119378.7,135362.4,164515.4,195762.6,281.2487869,18,1,0.65,786949,789197.5,1181091.7,1093280.9,351.3270569,23,1,0.57,141305,146579.6,199010.4,183448.4,None, None, None, None, None, None, None, None, None, None
858.6235554,H89 C47 N1 O10 P1 ,PS,41,1,0,PS 41:1:0,0.69,149549.2,172881.4,215068.6,215982.6,281.2487793,18,1,0.62,33023.5,37679.4,23690.1,58162.1,353.3427505,23,0,0.69,171208.7,194115.7,242749.4,250839.3,None, None, None, None, None, None, None, None, None, None
858.6235554,H89 C47 N1 O10 P1 ,PS,41,1,0,PS 41:1:0,0.69,149549.2,172881.4,215068.6,215982.6,283.2644424,18,0,0.66,511408.5,529768.2,758778,769875.6,351.3271179,23,1,0.75,-1.8,-1.8,0,-1.8,None, None, None, None, None, None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,279.2330475,18,2,0.33,0,0,10015.8,5387.1,359.2958603,24,4,0.85,8735.4,6178.1,6891.6,8997.4,None, None, None, None, None, None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,281.2487793,18,1,0.62,275496.6,300616.1,385271.5,370941.6,357.2802353,24,5,0.92,51757.9,59891.8,62654.6,71326.6,None, None, None, None, None, None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,283.2644577,18,0,0.71,661813.9,631181,862017.5,847273.4,355.2644424,24,6,0.53,10198.9,7882.2,10839.7,11760.6,None, None, None, None, None, None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,307.264445,20,2,0.62,7381.5,0,10248.6,10082,331.2645187,22,4,0.8,10235.6,12034.4,14256.5,18835.7,None, None, None, None, None, None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,311.2958679,20,0,1,14180.9,18044.9,24962.4,23965,327.2331746,22,6,0.67,8780.4,0,10000.1,13183.1,None, None, None, None, None, None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,281.2487717,18,1,0.59,281135.7,311363.2,392423,387006.2,359.2958908,24,4,0.93,213896.6,229936,308577.5,306215.6,None, None, None, None, None, None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,283.2644424,18,0,0.66,658985.5,713353.9,910480.3,903148.3,357.28022,24,5,0.88,135337.8,134986.5,182562,173481.7,None, None, None, None, None, None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,307.2644857,20,2,0.75,0,4923.3,8054.7,6386.2,333.2798462,22,3,-0.18,0,1876.3,0,0,None, None, None, None, None, None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,309.2800827,20,1,0.57,31170.5,30201.5,45373.5,44433.5,331.2645035,22,4,0.75,8175.2,8708.2,11336.3,11292.4,None, None, None, None, None, None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,311.295845,20,0,0.93,9164.1,9304.1,14522.6,14218.9,329.2488403,22,5,0.71,0,6964.9,6696.3,0,None, None, None, None, None, None, None, None, None, None
870.6237386,H89 C48 N1 O10 P1 ,PS,42,2,0,PS 42:2:0,0.89,880239.7,944942.6,1182215.2,1365677.7,281.2487793,18,1,0.62,546428.7,591294.6,745961.5,753674.6,365.342598,24,1,0.25,986190.4,1025821.3,1302295.1,1376720.6,None, None, None, None, None, None, None, None, None, None
870.6237386,H89 C48 N1 O10 P1 ,PS,42,2,0,PS 42:2:0,0.89,880239.7,944942.6,1182215.2,1365677.7,283.2644501,18,0,0.69,245170.8,233379.5,298615.5,313334.4,363.327301,24,2,1.23,12093.4,13773.6,20496.8,24415.2,None, None, None, None, None, None, None, None, None, None
870.6237386,H89 C48 N1 O10 P1 ,PS,42,2,0,PS 42:2:0,0.89,880239.7,944942.6,1182215.2,1365677.7,307.2645874,20,2,1.08,0,0,0,8976.9,339.3269653,22,0,0.32,0,6752.1,0,0,None, None, None, None, None, None, None, None, None, None
870.6237386,H89 C48 N1 O10 P1 ,PS,42,2,0,PS 42:2:0,0.89,880239.7,944942.6,1182215.2,1365677.7,309.2802124,20,1,0.99,18402.9,19763.2,17112.2,23001.8,337.3115997,22,1,1.17,20901.6,24312.5,30855.6,29289.9,None, None, None, None, None, None, None, None, None, None
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSCOCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830.4970041,H73 C46 N1 O10 P1 ,PS,40,8,0,PS 40:8:0,-0.91,26803.9,0,42400.7,51434.9,303.233139,20,4,0.61,7198.8,7927.8,9992.1,10000.9,303.233139,20,4,0.61,7198.8,7927.8,9992.1,10000.9,259.2434082,0,429.8,0,0,259.2434082,0,429.8,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,255.2330055,16,0,0.2,127970.2,130131.8,183057.8,183294.8,303.2331314,20,4,0.58,14134.2,15164.6,19672.9,18930.2,None, None, None, None, None,259.2433014,848.9,823.7,749.2,864.5
806.4989064,H73 C44 N1 O10 P1 ,PS,38,6,0,PS 38:6:0,1.42,137681.6,159146.2,204618,257128.6,255.2329865,16,0,0.12,158785.8,164538.5,218465,231465.2,327.2331924,22,6,0.72,19340.7,19667.1,25734.9,27407.9,None, None, None, None, None,283.2433548,6849,7447.1,10178.1,10316.1
808.5133717,H75 C44 N1 O10 P1 ,PS,38,5,0,PS 38:5:0,-0.05,571030.5,592539.6,818631.8,990865,281.2487717,18,1,0.59,833184.5,875682.5,1191804.2,1225324.9,303.2331238,20,4,0.56,75180,79890.1,103999.2,102348,None, None, None, None, None,259.2432709,5373.1,0,6242.5,0
808.5133717,H75 C44 N1 O10 P1 ,PS,38,5,0,PS 38:5:0,-0.05,571030.5,592539.6,818631.8,990865,255.2330627,16,0,0.42,149366.6,157264.3,200830.4,191980.2,329.2488785,22,5,0.83,24048.7,27731,38716.5,34665.1,None, None, None, None, None,285.2588501,0,0,0,7514.1
810.5287984,H77 C44 N1 O10 P1 ,PS,38,4,0,PS 38:4:0,-0.32,5204182.8,5641795.5,7676399.6,8582330.6,283.2644424,18,0,0.66,6295056.7,6464499.8,8576478.6,8447634.3,303.2331009,20,4,0.48,687845.7,745311.2,965402.9,923939,None, None, None, None, None,259.2432709,0,44291.9,52462.6,0
820.5142567,H75 C45 N1 O10 P1 ,PS,39,6,0,PS 39:6:0,1.03,29312,27802.9,0,0,269.2488785,17,0,1.01,25981.6,27444.6,35433.8,34506.7,327.2331924,22,6,0.72,2715.9,3177.9,3871.9,4013.8,None, None, None, None, None,283.2434082,1100.2,1297.3,1542.5,1753.7
822.5298207,H77 C45 N1 O10 P1 ,PS,39,5,0,PS 39:5:0,0.93,23660.2,0,34297.3,43214.1,269.2488861,17,0,1.04,19425.3,20044.9,26145.4,27013.5,329.2488937,22,5,0.88,3255.5,3478.4,5222.4,4923.5,None, None, None, None, None,285.2591324,664.5,580.9,816.6,844.7
830.4970041,H73 C46 N1 O10 P1 ,PS,40,8,0,PS 40:8:0,-0.91,26803.9,0,42400.7,51434.9,303.233139,20,4,0.61,7198.8,7927.8,9992.1,10000.9,303.233139,20,4,0.61,7198.8,7927.8,9992.1,10000.9,None, None, None, None, None,259.2434082,0,429.8,0,0
832.5136464,H75 C46 N1 O10 P1 ,PS,40,7,0,PS 40:7:0,0.28,247019.1,263470.9,345052.6,413534.6,305.2488556,20,3,0.82,6892.1,6939,7732.9,9819,303.2331009,20,4,0.48,53720.3,58578.9,79218.3,83785.3,None, None, None, None, None,259.2431335,2636.8,0,0,0
832.5136464,H75 C46 N1 O10 P1 ,PS,40,7,0,PS 40:7:0,0.28,247019.1,263470.9,345052.6,413534.6,281.2487793,18,1,0.62,250395,265916.4,342433.9,350941.4,327.2331848,22,6,0.7,21253.3,22532.9,29759.8,28213.9,None, None, None, None, None,283.2434082,7283.4,11121.9,11241.5,11208.8
834.5300954,H77 C46 N1 O10 P1 ,PS,40,6,0,PS 40:6:0,1.24,14285338.9,15173771.4,19537940.7,21910468.5,283.2644348,18,0,0.63,17557844.1,18915215.1,25693850,26058796.1,327.2331848,22,6,0.7,1985106.2,2035266.5,2769013,2784280.4,None, None, None, None, None,283.2434387,750371.6,824609.6,953525.1,1099530.4
850.5607655,H81 C47 N1 O10 P1 ,PS,41,5,0,PS 41:5:0,0.48,52740.6,46600,63468,58431.2,297.2800293,19,0,0.42,12754.7,13023.6,18430.1,16904.6,329.2488709,22,5,0.81,7432.4,8136.1,11053.7,9061.6,None, None, None, None, None,285.2591095,1883.7,0,0,2662
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,283.2644424,18,0,0.66,658985.5,713353.9,910480.3,903148.3,357.28022,24,5,0.88,135337.8,134986.5,182562,173481.7,None, None, None, None, None,313.2904129,5939.9,6844.9,8622,8238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NCE,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758.4985097,H73 C40 N1 O10 P1 ,PS,34,2,0,PS 34:2:0,0.99,81521.7,97927.3,127366.2,104675.2,251.2017441,16,2,0.35,1052,911.7,1153.6,1390.7,283.2644424,18,0,0.66,19774.7,28868.7,35295.4,57114.5,None, None, None, None, None, None, None, None, None, None
758.4985097,H73 C40 N1 O10 P1 ,PS,34,2,0,PS 34:2:0,0.99,81521.7,97927.3,127366.2,104675.2,253.2173843,16,1,0.31,29197.8,31486.7,38211.7,40189.3,281.2487869,18,1,0.65,69504.6,74411,91982.2,94382.9,None, None, None, None, None, None, None, None, None, None
758.4985097,H73 C40 N1 O10 P1 ,PS,34,2,0,PS 34:2:0,0.99,81521.7,97927.3,127366.2,104675.2,255.2330437,16,0,0.35,27647,28262.2,36053.2,38400.7,279.233139,18,2,0.66,9369.3,10146.3,12018.9,12968.9,None, None, None, None, None, None, None, None, None, None
760.5143025,H75 C40 N1 O10 P1 ,PS,34,1,0,PS 34:1:0,1.17,1885648.3,2033328.2,2612220.2,2901664.7,253.2173805,16,1,0.3,161077.8,151425.3,191531.4,208565.2,283.2644348,18,0,0.63,503483.1,572146.8,709788.9,683249.2,None, None, None, None, None, None, None, None, None, None
760.5143025,H75 C40 N1 O10 P1 ,PS,34,1,0,PS 34:1:0,1.17,1885648.3,2033328.2,2612220.2,2901664.7,255.2330284,16,0,0.29,1554617.8,1663055.4,2113938.7,2093893.4,281.2487793,18,1,0.62,629634.5,661833.8,871244.8,866687,None, None, None, None, None, None, None, None, None, None
762.5303853,H77 C40 N1 O10 P1 ,PS,34,0,0,PS 34:0:0,1.74,37136.9,28490.9,38660.9,40878.1,255.2330437,16,0,0.35,15090.5,16486.7,21915.2,30963.7,283.2644272,18,0,0.61,57211.2,56252.3,74316.3,78017.9,None, None, None, None, None, None, None, None, None, None
774.5302632,H77 C41 N1 O10 P1 ,PS,35,1,0,PS 35:1:0,1.55,537131,587667.3,785343.7,868369.4,255.2330513,16,0,0.38,14577.2,15849.7,19856.9,20999.4,295.264384,19,1,0.44,0,2820.6,4797.8,5137.2,None, None, None, None, None, None, None, None, None, None
774.5302632,H77 C41 N1 O10 P1 ,PS,35,1,0,PS 35:1:0,1.55,537131,587667.3,785343.7,868369.4,267.2331924,17,1,0.89,68195.9,68328.5,91761,90027.4,283.2644348,18,0,0.63,203255.2,222006.5,273007.7,281767.9,None, None, None, None, None, None, None, None, None, None
774.5302632,H77 C41 N1 O10 P1 ,PS,35,1,0,PS 35:1:0,1.55,537131,587667.3,785343.7,868369.4,269.248848,17,0,0.9,458947.4,482450.1,625908.9,634756.4,281.2487717,18,1,0.59,174905.5,173418.7,222505.6,231100.2,None, None, None, None, None, None, None, None, None, None
776.5458882,H79 C41 N1 O10 P1 ,PS,35,0,0,PS 35:0:0,1.52,53748.2,48184.8,50137.5,76269.8,255.2330666,16,0,0.44,3063,3436.2,4310.4,4654.8,297.2801107,19,0,0.69,0,361.1,458,132.7,None, None, None, None, None, None, None, None, None, None
776.5458882,H79 C41 N1 O10 P1 ,PS,35,0,0,PS 35:0:0,1.52,53748.2,48184.8,50137.5,76269.8,269.2488709,17,0,0.99,3242.8,3183.5,3542.8,3782.2,283.2644424,18,0,0.66,26863.7,24140.5,22091.9,23013.5,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,253.2174187,16,1,0.45,11441.9,11566.7,16321.8,17457.8,305.2487869,20,3,0.59,648.9,733.8,903.7,891.7,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,255.2329636,16,0,0.03,165144.6,180682.9,243818.8,249976.9,303.2331162,20,4,0.53,10739.4,11593,13814.9,14826.3,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,277.2174377,18,3,0.48,748.3,758.7,1333.1,1471.3,281.2487793,18,1,0.62,48963.9,50610.8,70004.7,68120.6,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,279.233139,18,2,0.66,2213.3,2349.8,2911,3154.4,279.233139,18,2,0.66,2213.3,2349.8,2911,3154.4,None, None, None, None, None, None, None, None, None, None
784.5145467,H75 C42 N1 O10 P1 ,PS,36,3,0,PS 36:3:0,1.45,142054.7,166465,212875.8,224649,253.217392,16,1,0.34,558.7,879.6,924.4,1039.2,307.264473,20,2,0.71,1851.5,1760.3,2452.4,2351.6,None, None, None, None, None, None, None, None, None, None
