Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PE 33:1:0	267.23	240604_eggPE_25-35_3.mzXML	30.0	36248.4	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.954..0.954]	[34580.973..34580.973]	[0.288..0.288]	[0.0..0.11]	[0.954..0.954]	[34580.973..34580.973]	[0.288..0.288]	[0.0..0.107]	0.95987827	[33193.523..33193.523]
Group-1	PE 33:1:0	267.23	240604_eggPE_25-35_3.mzXML	35.0	34175.6	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.954..0.954]	[32603.523..32603.523]	[0.282..0.282]	[0.0..0.11]	[0.954..0.954]	[32603.523..32603.523]	[0.282..0.282]	[0.0..0.107]	0.95987827	[31295.414..31295.414]
Group-1	PE 33:1:0	269.25	240604_eggPE_25-35_3.mzXML	25.0	2607.3	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.993..0.997]	[2589.049..2599.478]	[0.057..0.059]	[0.0..0.0]	[0.993..0.993]	[2589.0488..2589.0488]	[0.057..0.057]	[0.0..0.0]	0.95987827	[2485.1719..2495.1826]
Group-1	PE 33:1:0	269.25	240604_eggPE_25-35_3.mzXML	30.0	2415.4	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.982..0.986]	[2371.923..2381.584]	[0.048..0.048]	[0.0..0.0]	[0.982..0.982]	[2371.9226..2371.9226]	[0.048..0.048]	[0.0..0.0]	0.95987827	[2276.757..2286.0312]
Group-1	PE 33:1:0	269.25	240604_eggPE_25-35_3.mzXML	35.0	2205.3	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.981..0.984]	[2163.4..2170.016]	[0.046..0.047]	[0.0..0.0]	[0.981..0.981]	[2163.3994..2163.3994]	[0.046..0.046]	[0.0..0.0]	0.95987827	[2076.6..2082.9504]
Group-1	PE 33:1:0	281.25	240604_eggPE_25-35_3.mzXML	25.0	387972.0	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.953..0.953]	[369737.3..369737.3]	[0.984..0.984]	[1.0..1.0]	[0.953..0.953]	[369737.3..369737.3]	[0.984..0.984]	[1.0..1.0]	0.95987827	[354902.8..354902.8]
Group-1	PE 33:1:0	281.25	240604_eggPE_25-35_3.mzXML	30.0	439890.9	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.925..0.925]	[406899.1..406899.1]	[0.984..0.984]	[1.0..1.0]	[0.925..0.925]	[406899.1..406899.1]	[0.984..0.984]	[1.0..1.0]	0.95987827	[390573.6..390573.6]
Group-1	PE 33:1:0	281.25	240604_eggPE_25-35_3.mzXML	35.0	406958.1	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.926..0.926]	[376843.2..376843.2]	[0.981..0.981]	[1.0..1.0]	[0.926..0.926]	[376843.2..376843.2]	[0.981..0.981]	[1.0..1.0]	0.95987827	[361723.6..361723.6]
Group-1	PE 34:1:0	253.22	240604_eggPE_25-35_3.mzXML	25.0	230060.0	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.963..1.006]	[221547.78..231440.38]	[0.634..0.642]	[0.52..0.84]	[0.985..0.999]	[226609.11..229829.94]	[0.639..0.642]	[0.52..0.84]	0.9437487	[209085.44..218421.55]
Group-1	PE 34:1:0	253.22	240604_eggPE_25-35_3.mzXML	30.0	215477.1	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.982..0.988]	[211598.5..212891.36]	[0.6..0.6]	[0.52..0.84]	[0.985..0.987]	[212244.94..212675.89]	[0.601..0.601]	[0.52..0.84]	0.9437487	[199695.83..200915.95]
Group-1	PE 34:1:0	253.22	240604_eggPE_25-35_3.mzXML	35.0	193164.6	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.986..1.021]	[190460.3..197221.06]	[0.508..0.515]	[0.52..0.84]	[1.004..1.015]	[193937.23..196062.06]	[0.512..0.514]	[0.52..0.84]	0.9437487	[179746.66..186127.12]
Group-1	PE 34:1:0	255.23	240604_eggPE_25-35_3.mzXML	25.0	5132376.0	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[5132376.0..5132376.0]	[0.245..0.253]	[0.0..0.0]	[1.0..1.0]	[5132376.0..5132376.0]	[0.245..0.245]	[0.0..0.0]	0.9437487	[4843673.0..4843673.0]
Group-1	PE 34:1:0	255.23	240604_eggPE_25-35_3.mzXML	30.0	5421736.0	0.0	0.0	[0.0..0.0]	[1.0..1.0]	[1.0..1.0]	[5421736.0..5421736.0]	[0.269..0.269]	[0.0..0.0]	[1.0..1.0]	[5421736.0..5421736.0]	[0.269..0.269]	[0.0..0.0]	0.9437487	[5116756.5..5116756.5]
Group-1	PE 34:1:0	255.23	240604_eggPE_25-35_3.mzXML	35.0	5709223.0	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[5709223.0..5709223.0]	[0.279..0.279]	[0.0..0.0]	[1.0..1.0]	[5709223.0..5709223.0]	[0.279..0.279]	[0.0..0.0]	0.9437487	[5388072.0..5388072.0]
Group-1	PE 34:1:0	281.25	240604_eggPE_25-35_3.mzXML	25.0	1.6600809E7	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.912..0.953]	[1.5139938E7..1.5820571E7]	[0.747..0.755]	[1.0..1.0]	[0.953..0.953]	[1.5820571E7..1.5820571E7]	[0.755..0.755]	[1.0..1.0]	0.9437487	[1.4288297E7..1.4930644E7]
Group-1	PE 34:1:0	281.25	240604_eggPE_25-35_3.mzXML	30.0	1.613671E7	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.913..0.913]	[1.4732816E7..1.4732816E7]	[0.731..0.731]	[1.0..1.0]	[0.913..0.913]	[1.4732816E7..1.4732816E7]	[0.731..0.731]	[1.0..1.0]	0.9437487	[1.3904076E7..1.3904076E7]
Group-1	PE 34:1:0	281.25	240604_eggPE_25-35_3.mzXML	35.0	1.5948914E7	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.926..0.926]	[1.4768694E7..1.4768694E7]	[0.721..0.721]	[1.0..1.0]	[0.926..0.926]	[1.4768694E7..1.4768694E7]	[0.721..0.721]	[1.0..1.0]	0.9437487	[1.3937936E7..1.3937936E7]
Group-1	PE 34:1:0	283.26	240604_eggPE_25-35_3.mzXML	25.0	129579.8	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.988..0.995]	[128024.83..128931.9]	[0.358..0.366]	[0.16..0.48]	[0.989..0.991]	[128154.42..128413.58]	[0.358..0.361]	[0.16..0.48]	0.9437487	[120823.27..121679.31]
Group-1	PE 34:1:0	283.26	240604_eggPE_25-35_3.mzXML	30.0	145689.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.967..0.973]	[140881.36..141755.48]	[0.4..0.4]	[0.16..0.48]	[0.968..0.97]	[141027.05..141318.42]	[0.399..0.399]	[0.16..0.48]	0.9437487	[132956.6..133781.55]
Group-1	PE 34:1:0	283.26	240604_eggPE_25-35_3.mzXML	35.0	191633.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.964..0.969]	[184734.3..185692.47]	[0.485..0.492]	[0.16..0.48]	[0.965..0.966]	[184925.94..185117.58]	[0.486..0.488]	[0.16..0.48]	0.9437487	[174342.75..175247.02]
Group-1	PE 34:2:0	253.22	240604_eggPE_25-35_3.mzXML	25.0	107812.8	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.963..0.963]	[103823.73..103823.73]	[0.303..0.303]	[0.01..0.17]	[0.963..0.963]	[103823.73..103823.73]	[0.303..0.303]	[0.013..0.166]	0.9460267	[98220.01..98220.01]
Group-1	PE 34:2:0	253.22	240604_eggPE_25-35_3.mzXML	30.0	103636.9	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.982..0.982]	[101771.43..101771.43]	[0.304..0.304]	[0.01..0.17]	[0.982..0.982]	[101771.43..101771.43]	[0.304..0.304]	[0.013..0.166]	0.9460267	[96278.49..96278.49]
Group-1	PE 34:2:0	253.22	240604_eggPE_25-35_3.mzXML	35.0	106258.5	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[1.021..1.021]	[108489.93..108489.93]	[0.368..0.368]	[0.01..0.17]	[1.021..1.021]	[108489.93..108489.93]	[0.368..0.368]	[0.013..0.166]	0.9460267	[102634.37..102634.37]
Group-1	PE 34:2:0	255.23	240604_eggPE_25-35_3.mzXML	25.0	1515382.8	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[1515382.8..1515382.8]	[0.249..0.249]	[0.0..0.0]	[1.0..1.0]	[1515382.8..1515382.8]	[0.249..0.249]	[0.0..0.0]	0.9460267	[1433592.5..1433592.5]
