Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PEO 36:2:0	279.23	240604_eggPEO_25-35_2.mzXML	30.0	997682.0	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.937..0.937]	[934828.06..934828.06]	[0.5..0.5]	[0.5..0.5]	[0.937..0.937]	[934828.0..934828.0]	[0.5..0.5]	[0.5..0.5]	0.9303483	[869715.6..869715.6]
Group-1	PEO 36:2:0	279.23	240604_eggPEO_25-35_2.mzXML	35.0	864010.6	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.999..0.999]	[863146.6..863146.6]	[0.5..0.5]	[0.5..0.5]	[0.999..0.999]	[863146.6..863146.6]	[0.5..0.5]	[0.5..0.5]	0.9303483	[803027.0..803027.0]
Group-1	PEO 36:3:0	277.22	240604_eggPEO_25-35_2.mzXML	25.0	10234.7	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.068..1.068]	[10930.659..10930.659]	[0.5..0.5]	[0.5..0.5]	[1.068..1.068]	[10930.659..10930.659]	[0.5..0.5]	[0.5..0.5]	0.9325677	[10193.58..10193.58]
Group-1	PEO 36:3:0	277.22	240604_eggPEO_25-35_2.mzXML	30.0	9062.3	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.288..1.288]	[11672.242..11672.242]	[0.5..0.5]	[0.5..0.5]	[1.288..1.288]	[11672.242..11672.242]	[0.5..0.5]	[0.5..0.5]	0.9325677	[10885.156..10885.156]
Group-1	PEO 36:3:0	277.22	240604_eggPEO_25-35_2.mzXML	35.0	7230.6	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.66..1.66]	[12002.796..12002.796]	[0.5..0.5]	[0.5..0.5]	[1.66..1.66]	[12002.796..12002.796]	[0.5..0.5]	[0.5..0.5]	0.9325677	[11193.42..11193.42]
Group-1	PEO 36:3:0	279.23	240604_eggPEO_25-35_2.mzXML	25.0	768960.6	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.913..0.913]	[702061.06..702061.06]	[0.5..0.5]	[0.5..0.5]	[0.913..0.913]	[702061.06..702061.06]	[0.5..0.5]	[0.5..0.5]	0.9325677	[654719.5..654719.5]
Group-1	PEO 36:3:0	279.23	240604_eggPEO_25-35_2.mzXML	30.0	745855.3	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.937..0.937]	[698866.44..698866.44]	[0.5..0.5]	[0.5..0.5]	[0.937..0.937]	[698866.44..698866.44]	[0.5..0.5]	[0.5..0.5]	0.9325677	[651740.25..651740.25]
Group-1	PEO 36:3:0	279.23	240604_eggPEO_25-35_2.mzXML	35.0	660356.9	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.999..0.999]	[659696.5..659696.5]	[0.5..0.5]	[0.5..0.5]	[0.999..0.999]	[659696.5..659696.5]	[0.5..0.5]	[0.5..0.5]	0.9325677	[615211.7..615211.7]
Group-1	PEO 36:3:0	281.25	240604_eggPEO_25-35_2.mzXML	25.0	136122.5	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.914..0.914]	[124415.96..124415.96]	[0.5..0.5]	[0.5..0.5]	[0.914..0.914]	[124415.96..124415.96]	[0.5..0.5]	[0.5..0.5]	0.9325677	[116026.305..116026.305]
Group-1	PEO 36:3:0	281.25	240604_eggPEO_25-35_2.mzXML	30.0	130501.2	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.902..0.902]	[117712.086..117712.086]	[0.5..0.5]	[0.5..0.5]	[0.902..0.902]	[117712.086..117712.086]	[0.5..0.5]	[0.5..0.5]	0.9325677	[109774.49..109774.49]
Group-1	PEO 36:3:0	281.25	240604_eggPEO_25-35_2.mzXML	35.0	117904.5	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.907..0.907]	[106939.38..106939.38]	[0.5..0.5]	[0.5..0.5]	[0.907..0.907]	[106939.38..106939.38]	[0.5..0.5]	[0.5..0.5]	0.9325677	[99728.21..99728.21]
Group-1	PEO 36:5:0	303.23	240604_eggPEO_25-35_2.mzXML	25.0	35552.3	2556.9	0.0719194	[5.0..5.0]	[0.5..0.5]	[1.269..1.269]	[45115.87..45115.87]	[0.5..0.5]	[0.5..0.5]	[1.269..1.269]	[45115.87..45115.87]	[0.5..0.5]	[0.5..0.5]	0.93703	[42274.926..42274.926]
Group-1	PEO 36:5:0	303.23	240604_eggPEO_25-35_2.mzXML	30.0	22302.1	2607.8	0.11693069	[5.0..5.0]	[0.5..0.5]	[1.823..1.823]	[40656.727..40656.727]	[0.5..0.5]	[0.5..0.5]	[1.823..1.823]	[40656.727..40656.727]	[0.5..0.5]	[0.5..0.5]	0.93703	[38096.574..38096.574]
Group-1	PEO 36:5:0	303.23	240604_eggPEO_25-35_2.mzXML	35.0	11990.7	1851.3	0.15439466	[5.0..5.0]	[0.5..0.5]	[2.913..2.913]	[34928.91..34928.91]	[0.5..0.5]	[0.5..0.5]	[2.913..2.913]	[34928.91..34928.91]	[0.5..0.5]	[0.5..0.5]	0.93703	[32729.44..32729.44]
Group-1	PEO 38:5:0	303.23	240604_eggPEO_25-35_2.mzXML	25.0	39771.1	3198.7	0.08042774	[5.0..5.0]	[0.5..0.5]	[1.269..1.269]	[50469.53..50469.53]	[0.5..0.5]	[0.5..0.5]	[1.269..1.269]	[50469.53..50469.53]	[0.5..0.5]	[0.5..0.5]	0.90691674	[45771.66..45771.66]
Group-1	PEO 38:5:0	303.23	240604_eggPEO_25-35_2.mzXML	30.0	26658.8	2799.6	0.10501598	[5.0..5.0]	[0.5..0.5]	[1.823..1.823]	[48598.992..48598.992]	[0.5..0.5]	[0.5..0.5]	[1.823..1.823]	[48598.992..48598.992]	[0.5..0.5]	[0.5..0.5]	0.90691674	[44075.24..44075.24]
Group-1	PEO 38:5:0	303.23	240604_eggPEO_25-35_2.mzXML	35.0	13859.8	2424.4	0.17492315	[5.0..5.0]	[0.5..0.5]	[2.913..2.913]	[40373.598..40373.598]	[0.5..0.5]	[0.5..0.5]	[2.913..2.913]	[40373.598..40373.598]	[0.5..0.5]	[0.5..0.5]	0.90691674	[36615.492..36615.492]
Group-1	PEO 38:5:0	329.25	240604_eggPEO_25-35_2.mzXML	25.0	113767.9	28244.4	0.24826336	[4.0..4.0]	[0.5..0.5]	[1.585..1.585]	[180322.12..180322.12]	[0.5..0.5]	[0.5..0.5]	[1.585..1.585]	[180322.12..180322.12]	[0.5..0.5]	[0.5..0.5]	0.90691674	[163537.14..163537.14]
Group-1	PEO 38:5:0	329.25	240604_eggPEO_25-35_2.mzXML	30.0	66947.3	21061.3	0.31459525	[4.1..4.1]	[0.5..0.5]	[2.844..2.844]	[190398.12..190398.12]	[0.5..0.5]	[0.5..0.5]	[2.844..2.844]	[190398.12..190398.12]	[0.5..0.5]	[0.5..0.5]	0.90691674	[172675.25..172675.25]
Group-1	PEO 38:5:0	329.25	240604_eggPEO_25-35_2.mzXML	35.0	27758.3	11299.1	0.407053	[4.8..4.8]	[0.5..0.5]	[5.963..5.963]	[165522.75..165522.75]	[0.5..0.5]	[0.5..0.5]	[5.963..5.963]	[165522.75..165522.75]	[0.5..0.5]	[0.5..0.5]	0.90691674	[150115.34..150115.34]
Group-1	PEO 38:5:0	331.26	240604_eggPEO_25-35_2.mzXML	25.0	34979.9	0.0	0.0	[7.0..10.0]	[0.5..0.5]	[1.03..1.03]	[36029.293..36029.293]	[0.5..0.5]	[0.5..0.5]	[1.03..1.03]	[36029.293..36029.293]	[0.5..0.5]	[0.5..0.5]	0.90691674	[32675.57..32675.57]
Group-1	PEO 38:5:0	331.26	240604_eggPEO_25-35_2.mzXML	30.0	27222.2	0.0	0.0	[7.0..10.0]	[0.5..0.5]	[1.293..1.293]	[35198.305..35198.305]	[0.5..0.5]	[0.5..0.5]	[1.293..1.293]	[35198.305..35198.305]	[0.5..0.5]	[0.5..0.5]	0.90691674	[31921.93..31921.93]
Group-1	PEO 38:5:0	331.26	240604_eggPEO_25-35_2.mzXML	35.0	18197.5	0.0	0.0	[7.0..10.0]	[0.5..0.5]	[1.835..1.835]	[33392.414..33392.414]	[0.5..0.5]	[0.5..0.5]	[1.835..1.835]	[33392.414..33392.414]	[0.5..0.5]	[0.5..0.5]	0.90691674	[30284.139..30284.139]
Group-1	PEO 38:6:0	329.25	240604_eggPEO_25-35_2.mzXML	25.0	105025.4	28800.7	0.27422604	[4.0..4.0]	[0.5..0.5]	[1.585..1.585]	[166465.27..166465.27]	[0.5..0.5]	[0.5..0.5]	[1.585..1.585]	[166465.27..166465.27]	[0.5..0.5]	[0.5..0.5]	0.90900636	[151317.98..151317.98]
Group-1	PEO 38:6:0	329.25	240604_eggPEO_25-35_2.mzXML	30.0	52646.8	18108.4	0.34396014	[4.0..4.0]	[0.5..0.5]	[2.844..2.844]	[149727.5..149727.5]	[0.5..0.5]	[0.5..0.5]	[2.844..2.844]	[149727.5..149727.5]	[0.5..0.5]	[0.5..0.5]	0.90900636	[136103.25..136103.25]
Group-1	PEO 38:6:0	329.25	240604_eggPEO_25-35_2.mzXML	35.0	20435.7	11340.2	0.5549211	[4.0..4.0]	[0.5..0.5]	[5.963..5.963]	[121858.07..121858.07]	[0.5..0.5]	[0.5..0.5]	[5.963..5.963]	[121858.07..121858.07]	[0.5..0.5]	[0.5..0.5]	0.90900636	[110769.76..110769.76]
Group-1	PEO 40:5:0	329.25	240604_eggPEO_25-35_2.mzXML	25.0	143775.7	31271.9	0.21750477	[4.0..4.0]	[0.5..0.5]	[1.585..1.585]	[227884.5..227884.5]	[0.5..0.5]	[0.5..0.5]	[1.585..1.585]	[227884.5..227884.5]	[0.5..0.5]	[0.5..0.5]	0.87881356	[200267.98..200267.98]
Group-1	PEO 40:5:0	329.25	240604_eggPEO_25-35_2.mzXML	30.0	79715.5	24414.8	0.3062742	[4.2..4.2]	[0.5..0.5]	[2.844..2.844]	[226710.89..226710.89]	[0.5..0.5]	[0.5..0.5]	[2.844..2.844]	[226710.89..226710.89]	[0.5..0.5]	[0.5..0.5]	0.87881356	[199236.61..199236.61]
Group-1	PEO 40:5:0	329.25	240604_eggPEO_25-35_2.mzXML	35.0	39322.2	13970.3	0.3552777	[5.1..5.1]	[0.5..0.5]	[5.963..5.963]	[234478.27..234478.27]	[0.5..0.5]	[0.5..0.5]	[5.963..5.963]	[234478.27..234478.27]	[0.5..0.5]	[0.5..0.5]	0.87881356	[206062.69..206062.69]
