Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PG 32:1:0	281.25	240116_PG_FTMSMS-_4.mzXML	35.0	710147.5	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.912..0.936]	[647654.5..664698.06]	[0.734..0.734]	[1.0..1.0]	[0.936..0.936]	[664698.06..664698.06]	[0.739..0.739]	[1.0..1.0]	0.9404044	[609057.2..625085.0]
Group-1	PG 32:2:0	225.19	240116_PG_FTMSMS-_4.mzXML	25.0	1822.9	0.0	0.0	[7.0..7.0]	[0.0..0.0]	[0.962..0.962]	[1753.63..1753.63]	[0.198..0.198]	[0.0..0.0]	[0.962..0.962]	[1753.6299..1753.6299]	[0.198..0.198]	[0.0..0.0]	0.9426762	[1653.1051..1653.1051]
Group-1	PG 32:2:0	225.19	240116_PG_FTMSMS-_4.mzXML	30.0	2566.2	0.0	0.0	[7.0..7.0]	[0.0..0.0]	[1.011..1.011]	[2594.428..2594.428]	[0.214..0.214]	[0.0..0.0]	[1.011..1.011]	[2594.4282..2594.4282]	[0.214..0.214]	[0.0..0.0]	0.9426762	[2445.7058..2445.7058]
Group-1	PG 32:2:0	225.19	240116_PG_FTMSMS-_4.mzXML	35.0	2754.3	0.0	0.0	[7.0..7.0]	[0.0..0.0]	[1.055..1.055]	[2905.787..2905.787]	[0.239..0.239]	[0.0..0.0]	[1.055..1.055]	[2905.7864..2905.7864]	[0.239..0.239]	[0.0..0.0]	0.9426762	[2739.2156..2739.2156]
Group-1	PG 32:2:0	227.2	240116_PG_FTMSMS-_4.mzXML	25.0	53621.2	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.99..0.99]	[53084.99..53084.99]	[0.247..0.247]	[0.0..0.0]	[0.99..0.99]	[53084.99..53084.99]	[0.247..0.247]	[0.0..0.0]	0.9426762	[50041.953..50041.953]
Group-1	PG 32:2:0	227.2	240116_PG_FTMSMS-_4.mzXML	30.0	73707.2	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.012..1.012]	[74591.69..74591.69]	[0.257..0.257]	[0.0..0.0]	[1.012..1.012]	[74591.69..74591.69]	[0.257..0.257]	[0.0..0.0]	0.9426762	[70315.805..70315.805]
Group-1	PG 32:2:0	227.2	240116_PG_FTMSMS-_4.mzXML	35.0	72178.5	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.016..1.016]	[73333.36..73333.36]	[0.257..0.257]	[0.0..0.0]	[1.016..1.016]	[73333.36..73333.36]	[0.257..0.257]	[0.0..0.0]	0.9426762	[69129.61..69129.61]
Group-1	PG 32:2:0	251.2	240116_PG_FTMSMS-_4.mzXML	25.0	23847.6	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.967..0.996]	[23060.629..23752.207]	[0.675..0.681]	[0.65..0.92]	[0.986..0.994]	[23513.732..23704.514]	[0.679..0.681]	[0.653..0.917]	0.9426762	[21738.705..22390.643]
Group-1	PG 32:2:0	251.2	240116_PG_FTMSMS-_4.mzXML	30.0	25668.7	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[1.012..1.03]	[25976.723..26438.76]	[0.617..0.621]	[0.65..0.92]	[1.024..1.029]	[26284.75..26413.092]	[0.62..0.621]	[0.653..0.917]	0.9426762	[24487.639..24923.19]
Group-1	PG 32:2:0	251.2	240116_PG_FTMSMS-_4.mzXML	35.0	20413.6	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[1.088..1.098]	[22209.998..22414.133]	[0.566..0.568]	[0.65..0.92]	[1.095..1.097]	[22352.893..22393.719]	[0.567..0.568]	[0.653..0.917]	0.9426762	[20936.836..21129.27]
Group-1	PG 32:2:0	253.22	240116_PG_FTMSMS-_4.mzXML	25.0	64358.0	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.974..0.974]	[62684.69..62684.69]	[0.5..0.5]	[0.5..0.5]	[0.974..0.974]	[62684.69..62684.69]	[0.5..0.5]	[0.5..0.5]	0.9426762	[59091.363..59091.363]
Group-1	PG 32:2:0	253.22	240116_PG_FTMSMS-_4.mzXML	30.0	85729.7	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.979..0.979]	[83929.375..83929.375]	[0.5..0.5]	[0.5..0.5]	[0.979..0.979]	[83929.375..83929.375]	[0.5..0.5]	[0.5..0.5]	0.9426762	[79118.23..79118.23]
Group-1	PG 32:2:0	253.22	240116_PG_FTMSMS-_4.mzXML	35.0	84928.8	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.988..0.988]	[83909.65..83909.65]	[0.5..0.5]	[0.5..0.5]	[0.988..0.988]	[83909.65..83909.65]	[0.5..0.5]	[0.5..0.5]	0.9426762	[79099.625..79099.625]
Group-1	PG 32:2:0	255.23	240116_PG_FTMSMS-_4.mzXML	25.0	11125.5	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[11125.5..11125.5]	[0.319..0.325]	[0.08..0.35]	[1.0..1.0]	[11125.5..11125.5]	[0.319..0.321]	[0.083..0.347]	0.9426762	[10487.744..10487.744]
Group-1	PG 32:2:0	255.23	240116_PG_FTMSMS-_4.mzXML	30.0	16127.7	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[16127.7..16127.7]	[0.379..0.383]	[0.08..0.35]	[1.0..1.0]	[16127.7..16127.7]	[0.379..0.38]	[0.083..0.347]	0.9426762	[15203.199..15203.199]
