Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PC 32:0:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	1768.1	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[1.0..1.0]	[1768.1..1768.1]	[0.5..0.5]	[0.5..0.5]	[1.0..1.0]	[1768.1..1768.1]	[0.5..0.5]	[0.5..0.5]	0.87883294	[1553.8645..1553.8645]
Group-1	PC 32:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	315320.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.968..0.988]	[305229.84..311536.25]	[0.499..0.502]	[0.49..0.5]	[0.978..0.978]	[308383.06..308383.06]	[0.5..0.5]	[0.487..0.505]	0.87883294	[268246.06..273788.3]
Group-1	PC 32:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	374455.9	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.946..0.958]	[354235.28..358728.75]	[0.496..0.498]	[0.49..0.5]	[0.952..0.952]	[356482.03..356482.03]	[0.497..0.497]	[0.487..0.505]	0.87883294	[311313.62..315262.66]
Group-1	PC 32:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	367570.4	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.937..0.945]	[344413.47..347354.03]	[0.495..0.496]	[0.49..0.5]	[0.941..0.941]	[345883.75..345883.75]	[0.495..0.495]	[0.487..0.505]	0.87883294	[302681.88..305266.16]
Group-1	PC 34:0:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	109197.4	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[109197.4..109197.4]	[0.293..0.297]	[0.0..0.02]	[1.0..1.0]	[109197.4..109197.4]	[0.293..0.293]	[0.0..0.023]	0.8525575	[93097.06..93097.06]
Group-1	PC 34:0:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	134568.2	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[134568.2..134568.2]	[0.313..0.316]	[0.0..0.02]	[1.0..1.0]	[134568.2..134568.2]	[0.313..0.313]	[0.0..0.023]	0.8525575	[114727.125..114727.125]
Group-1	PC 34:0:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	127166.8	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[127166.8..127166.8]	[0.313..0.315]	[0.0..0.02]	[1.0..1.0]	[127166.8..127166.8]	[0.313..0.313]	[0.0..0.023]	0.8525575	[108417.01..108417.01]
Group-1	PC 34:0:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	355487.9	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.989..0.989]	[351577.56..351577.56]	[0.5..0.5]	[0.5..0.5]	[0.989..0.989]	[351577.56..351577.56]	[0.5..0.5]	[0.5..0.5]	0.8525575	[299740.06..299740.06]
Group-1	PC 34:0:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	427794.8	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.974..0.974]	[416672.12..416672.12]	[0.5..0.5]	[0.5..0.5]	[0.974..0.974]	[416672.12..416672.12]	[0.5..0.5]	[0.5..0.5]	0.8525575	[355236.94..355236.94]
Group-1	PC 34:0:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	405715.1	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.967..0.967]	[392326.5..392326.5]	[0.5..0.5]	[0.5..0.5]	[0.967..0.967]	[392326.5..392326.5]	[0.5..0.5]	[0.5..0.5]	0.8525575	[334480.9..334480.9]
Group-1	PC 34:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	267147.7	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.968..0.988]	[258598.95..263941.9]	[0.703..0.707]	[0.98..1.0]	[0.988..0.988]	[263941.9..263941.9]	[0.707..0.707]	[0.977..1.0]	0.8525575	[220470.48..225025.66]
Group-1	PC 34:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	308277.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.946..0.958]	[291630.12..295329.47]	[0.684..0.687]	[0.98..1.0]	[0.958..0.958]	[295329.47..295329.47]	[0.687..0.687]	[0.977..1.0]	0.8525575	[248631.44..251785.33]
Group-1	PC 34:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	295352.8	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.937..0.945]	[276745.6..279108.4]	[0.685..0.687]	[0.98..1.0]	[0.945..0.945]	[279108.4..279108.4]	[0.687..0.687]	[0.977..1.0]	0.8525575	[235941.52..237955.95]
Group-1	PC 36:0:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	816469.5	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.981..0.981]	[800956.56..800956.56]	[0.5..0.5]	[0.5..0.5]	[0.981..0.981]	[800956.56..800956.56]	[0.5..0.5]	[0.5..0.5]	0.8279258	[663132.6..663132.6]
