Specie,CE,FA_C_x,FA_DB_x,FA_iso_x,sn_x,FA_C_y,FA_DB_y,FA_iso_y,sn_y,norm_Intensity,norm_Intensity_var
PI120130,51.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,9.081740469098365,0.18371097103220463
PI120130,52.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,8.686925318505885,0.26122294815296127
PI120130,53.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,7.898219765332492,0.18360865742553384
PI120130,54.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,7.331576529599262,0.2708169886035139
PI120130,55.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,6.58677987622441,0.15247036438916667
PI120130,56.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,5.976770052995557,0.19495334563428324
PI120130,57.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,5.387749495744621,0.08833207418674598
PI120130,58.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,5.083178424320933,0.09288628109559088
PI120130,59.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,4.631921444633659,0.09133592427135862
PI120130,60.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,4.098003502585417,0.07251694517576182
PI120130,61.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,3.47658154814581,0.07243282267692745
PI120130,62.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,3.2679809301736755,0.08813250193645022
PI120130,63.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,2.7636718803869678,0.06336861212552702
PI120130,64.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,2.5099787967798064,0.06672789335075033
PI120130,65.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,2.258200410901388,0.04691627148368668
PI120130,66.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,1.9184890999949866,0.03582516426061731
PI120130,67.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,1.6880833633089276,0.03246153418878718
PI120130,68.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,1.4218845717099038,0.016920581309013912
PI120130,69.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,1.2647327524320644,0.022372609206173323
PI120130,70.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,1.067075709754345,0.012898456391996117
PI160181,10.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.09810856137887904,0.0024647719483145048
PI160181,11.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.11574682997329665,0.004307415820289849
PI160181,12.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.12474015180893763,0.0038900966402218066
PI160181,13.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.18425594570723056,0.0023280710627255202
PI160181,14.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.2360571743882862,0.0019196052140120331
PI160181,15.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.2876574016525518,0.004440654907803646
PI160181,16.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.3410406003669244,0.005395101684540434
PI160181,17.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.42737589650645247,0.006351228666011878
PI160181,18.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.6274061756125842,0.008557042799946376
PI160181,19.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.7679173980890147,0.007399818203031299
PI160181,20.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,1.017185065527418,0.013064709363669427
PI160181,21.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,1.3592638151357679,0.02618403083767319
PI160181,22.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,1.910513204476137,0.04501473132055356
PI160181,23.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,2.5833463454225227,0.02746176952347852
PI160181,24.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,3.416963291197074,0.056846202888658104
PI160181,25.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,4.56823619087835,0.06984599560199167
PI160181,26.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,5.843270993820857,0.08249772028162129
PI160181,27.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,7.428196036171461,0.08201266564794892
PI160181,28.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,8.888714752877984,0.2100327515059874
PI160181,29.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,10.64058563181237,0.17040080441974045
PI160181,30.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,12.098352349421283,0.08126895140998046
PI160181,31.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,13.638830691686877,0.3159224319186267
PI160181,32.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,14.622999403332104,0.34407439781146226
PI160181,33.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,15.75818767274241,0.356062144328684
PI160181,34.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,16.522211213153742,0.21719863600523037
PI160181,35.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,16.903391288563377,0.3832167325731448
PI160181,36.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,17.331454335043112,0.48054906458668367
PI160181,37.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,17.200941330991057,0.32333533415218746
PI160181,38.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,17.108944090940817,0.22381317414186053
PI160181,39.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,17.215957180231985,0.27663134944964224
PI160181,40.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,16.321988537972004,0.3706993189212218
PI160181,41.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,16.104694388833504,0.3346144716630876
PI160181,42.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,15.30607997948352,0.367578525938074
PI160181,43.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,14.743840902104747,0.40707168788132214
PI160181,44.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,14.033758489153126,0.1802220147596588
PI160181,45.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,13.236704741464557,0.42374023377696446
PI160181,46.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,12.43887415649782,0.26177967663818813
PI160181,47.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,11.34531761583293,0.359292853841466
PI160181,48.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,10.550641858383488,0.5807451243181935
PI160181,49.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,9.812445947906621,0.333759489090361
PI160181,50.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,9.073516580329883,0.2954806834445026
PI160181,51.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,8.193832237139045,0.3705334909527074
PI160181,52.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,7.490679957196144,0.2941413880469536
PI160181,53.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,6.555558207828552,0.2056603865203489
PI160181,54.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,5.982053771543322,0.26194440555081516
PI160181,55.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,5.290634259462925,0.12364058672697835
PI160181,56.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,4.702160955767223,0.07614342558595748
PI160181,57.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,4.080812105030212,0.13388027469647534
PI160181,58.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,3.560593741017482,0.12685208905067955
PI160181,59.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,3.143505026954045,0.10348588089155954
PI160181,60.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,2.679964160543922,0.05749333259932635
PI160181,61.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,2.256625746972018,0.04521408307274106
PI160181,62.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,1.8728205784459073,0.03203553726193857
PI160181,63.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,1.644298523823334,0.0268939671002585
PI160181,64.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,1.2915900067553376,0.02005143539622013
PI160181,65.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,1.103661240442192,0.015728158551894664
PI160181,66.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.9027711537809562,0.031186498614752017
PI160181,67.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.7842660926321346,0.014121514063813954
PI160181,68.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.6143012120708049,0.004972586437622941
PI160181,69.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.48779338466398353,0.007046896697649767
PI160181,70.0,16.0,0.0,0.0,1,18.0,1.0,9.0,0,0.40893060453384167,0.002978580384188568
PI170204,10.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.11654289386411612,0.0051445053965767365
PI170204,11.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.12019194907451025,0.004003457279500517
PI170204,12.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.12345160612887193,0.00360490606460321
PI170204,13.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.19682453231242916,0.004120030414435148
PI170204,14.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.2481368795888785,0.0057415706019984586
PI170204,15.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.28582199042932604,0.004034127928131473
PI170204,16.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.35226305351935744,0.0022079104214562362
PI170204,17.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.44787923099828664,0.007045731463428474
PI170204,18.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.6587918185164808,0.009104093144555334
PI170204,19.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.8272271992213437,0.0067362560272904255
PI170204,20.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,1.1280630840662853,0.04169297146530289
PI170204,21.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,1.6088454485166372,0.01710800643573491
PI170204,22.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,2.121475933850385,0.030729597132796313
PI170204,23.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,2.866067788470964,0.019344714698298463
PI170204,24.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,3.8782282775910835,0.03447558013385488
PI170204,25.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,5.047077280961642,0.07299471655843252
PI170204,26.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,6.377179089434274,0.06071865548247113
PI170204,27.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,7.704213867933288,0.12684755383047586
PI170204,28.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,9.097495297716208,0.3923265216834468
PI170204,29.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,10.673861238111694,0.15887410272106742
PI170204,30.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,11.777007656039567,0.24393873869687183
PI170204,31.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,13.000990281247695,0.3491632092372903
PI170204,32.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,13.753951420574614,0.1490239870803639
PI170204,33.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,14.329992870527947,0.32091191241988076
PI170204,34.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,14.581310904251264,0.19049087887399316
PI170204,35.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,14.800675114913213,0.1960479137912628
PI170204,36.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,14.747841903790905,0.3687206586787664
PI170204,37.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,14.71899276448623,0.12120305759858883
PI170204,38.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,14.482253150506747,0.29207743756563176
PI170204,39.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,14.06901068374076,0.25985295605417424
PI170204,40.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,13.506223634039825,0.2131012572085074
PI170204,41.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,13.177954507629789,0.2318598127542302
